rating,waktu,text_clean,text_preprocessed
5,2022-04-25 20:25:18,aplikasinya sangat bermanfaatpengaduan saya mengenai terjadinya mati listrik beberapa rumah di kompleks sayaada beberapa yang hidupsaya hub call centrepengaduan saya di respondan saya bisa memantau proses pengerjaan melalui aplikasi inidan saya dihubungi oleh ranting terdekatcall center dan aplikasi ini sangat b ermanfaatterima kasih,"['aplikasi', 'bermanfaatpengaduan', 'mati', 'listrik', 'rumah', 'kompleks', 'sayaada', 'hidupsaya', 'hub', 'call', 'centrepengaduan', 'respondan', 'pantau', 'proses', 'kerja', 'aplikasi', 'inidan', 'hubung', 'ranting', 'terdekatcall', 'center', 'aplikasi', 'b', 'ermanfaatterima', 'kasih']"
5,2022-04-25 20:14:28,wooowww pln mobile semakin didepan semakin memudahkan cukup kutak katik hp gak perlu keluar rumah dan yang penting gak ribet gak punya aplikasi pln mobile gak keren lohh balik ajah kejaman batu,"['wooowww', 'pln', 'mobile', 'depan', 'mudah', 'kutak', 'katik', 'hp', 'gak', 'rumah', 'gak', 'ribet', 'gak', 'aplikasi', 'pln', 'mobile', 'gak', 'keren', 'lohh', 'ajah', 'kejam', 'batu']"
5,2022-04-25 19:36:43,terima kasih pln dengan adanya aplikasi ini sangat membantu dan memudahkan saya baik dalam laporan gangguan maupun penanganan gangguanya serta pembayaran rekening listrik terus maju pln,"['terima', 'kasih', 'pln', 'aplikasi', 'bantu', 'mudah', 'lapor', 'ganggu', 'tangan', 'gangguanya', 'bayar', 'rekening', 'listrik', 'maju', 'pln']"
1,2022-04-25 17:26:52,pembelian token rb pada tanggal  april di apps ini status lunas tapi nomer token tidak dikirim terpaksa kontak  untuk meminta nomer tokennya mohon diperbaiki sistem anda sudah uninstall dan install apps  kali tetap tidak ada nomer tokennya dan memakai menu bantuan chat untuk meminta nomer token,"['beli', 'token', 'rb', 'tanggal', 'april', 'apps', 'status', 'lunas', 'nomer', 'token', 'kirim', 'paksa', 'kontak', 'nomer', 'tokennya', 'mohon', 'baik', 'sistem', 'uninstall', 'install', 'apps', 'kali', 'nomer', 'tokennya', 'pakai', 'menu', 'bantu', 'chat', 'nomer', 'token']"
5,2022-04-25 16:21:48,sangat praktis dan bermanfaat sudah bisa beli pulsa cepat dalam melapor pengaduan maupun pasang baru dan penambahan daya sudah banyak kemajuan dari versi sebelumnya tks,"['praktis', 'manfaat', 'beli', 'pulsa', 'cepat', 'lapor', 'adu', 'pasang', 'tambah', 'daya', 'maju', 'versi', 'tks']"
5,2022-04-25 15:15:39,aplikasi lemotmau naik daya dsuruh blanja rbga tau redeemed kupon naik dayanya dimanamau plih menu naik dayakecamatan dan kelurahan jg g tersedia sesuai plihanmuter trus lemot bgt,"['aplikasi', 'lemotmau', 'daya', 'dsuruh', 'blanja', 'rbga', 'tau', 'redeemed', 'kupon', 'daya', 'dimanamau', 'plih', 'menu', 'dayakecamatan', 'lurah', 'jg', 'g', 'sedia', 'sesuai', 'plihanmuter', 'trus', 'lot', 'bgt']"
5,2022-04-25 14:44:22,super aplikasi feature lengkap dan sangat membantu bgt dalam pelaporan gangguan dan transaksi lainnya semua jadi lebih mudah dlm  genggaman tanpa harus ke pln,"['super', 'aplikasi', 'feature', 'lengkap', 'bantu', 'bgt', 'lapor', 'ganggu', 'transaksi', 'mudah', 'dlm', 'genggam', 'pln']"
5,2022-04-25 14:17:43,tenang aja baru adaptasi aplikasi pln mobile  terus maju sambil berinovasi kreatif dan cerdas dalam mengoptimalkan dengan cara yang sederhana tentunya bisa berdampak pada pengeperasional hm saya mendukung dengan energi bersih ramah lingkungan kedepannya,"['tenang', 'aja', 'adaptasi', 'aplikasi', 'pln', 'mobile', 'maju', 'inovasi', 'kreatif', 'cerdas', 'optimal', 'sederhana', 'dampak', 'rasional', 'hm', 'dukung', 'energi', 'bersih', 'ramah', 'lingkung', 'depan']"
5,2022-04-25 13:48:12,respon pasang baru sangat cepat melalui aplikasi pln mobile  kerennn segala kebutuhan listrik bisa di akomodir lewat aplikasi ini sukses selalu pln,"['respon', 'pasang', 'cepat', 'aplikasi', 'pln', 'mobile', 'kerennn', 'butuh', 'listrik', 'akomodir', 'aplikasi', 'sukses', 'pln']"
5,2022-04-25 13:11:46,kondisi terkini selalu di update yah dan pengalaman customer experiencenya pun baik kok aplikasi jg mudah digunakan,"['kondisi', 'kini', 'update', 'yah', 'alam', 'customer', 'experiencenya', 'aplikasi', 'jg', 'mudah']"
5,2022-04-25 13:10:50,bebrapa fitur belum bisa diakses misalnya grafik pemakaian  apabila memiliki  nomor rekening atau lebih detil informasi hanya dapat menampilkan  nomor rekening  titik wilayahtitik lokasi tidak sesuai aktual anyway tambahan hari ini selass  mei  sudah daftar utk tambah daya notif saya terima progres dapat dilihat pada menu status permohonan dan ternyata menu dimaksud tidak ada sudah konfirm ke  jadi bunyi notif cenderung menyesatkan,"['bebrapa', 'fitur', 'akses', 'grafik', 'pakai', 'milik', 'nomor', 'rekening', 'detil', 'informasi', 'tampil', 'nomor', 'rekening', 'titik', 'wilayahtitik', 'lokasi', 'sesuai', 'aktual', 'anyway', 'tambah', 'selass', 'mei', 'daftar', 'utk', 'daya', 'notif', 'terima', 'progres', 'menu', 'status', 'mohon', 'menu', 'konfirm', 'bunyi', 'notif', 'cenderung', 'sesat']"
5,2022-04-25 12:54:55,aplikasi pln mobile bikin mudah bagi pelanggan dalam meng akses informasi serta melakukan berbagai keperluan terkait listrik efekrif dan efisien bagi pelanggan tidak perlu lagi harus keluar rumah  apalagi sekarang masih pandemi covid kita bisa menghidari penyebaranya pln luar biasa dengan terobosannyapln memang terbaik,"['aplikasi', 'pln', 'mobile', 'bikin', 'mudah', 'langgan', 'meng', 'akses', 'informasi', 'perlu', 'kait', 'listrik', 'efekrif', 'efisien', 'langgan', 'rumah', 'pandemi', 'covid', 'menghidari', 'bara', 'pln', 'terobosannyapln', 'baik']"
5,2022-04-25 12:51:47,pelayanannya bagussetiap kali pengaduan gangguan jaringan  ada pemadaman cepat di tanggapi dan di atasitrima kasih aplikasinya sangat membantu,"['layan', 'bagussetiap', 'kali', 'adu', 'ganggu', 'jaring', 'madam', 'cepat', 'tanggap', 'atasitrima', 'kasih', 'aplikasi', 'bantu']"
1,2022-04-25 10:20:59,ribet minta migrasi tapi menu yang tersedia tambah daya dan migrasi siapaaaaa juga yang mau tambah daya terus pembayaran tidak bisa pakai offline gimana orang tua yang nggak punya ewallet ataupun internet banking,"['ribet', 'migrasi', 'menu', 'sedia', 'daya', 'migrasi', 'siapaaaaa', 'daya', 'bayar', 'pakai', 'offline', 'gimana', 'orang', 'tua', 'nggak', 'ewallet', 'internet', 'banking']"
5,2022-04-25 10:11:16,mantap terasa lebih dekat dan mudah kontrolbelilaporan gangguan jd lebih mudah dan cepattingkatkan terus plnbravo,"['mantap', 'mudah', 'kontrolbelilaporan', 'ganggu', 'jd', 'mudah', 'cepattingkatkan', 'plnbravo']"
5,2022-04-25 09:53:58,semua semakin mudah dan gampang hanya cukup mendownload aplikasi ini sy bisa mengecek pemakaian listrik saya dan pengaduan klo ada masalah listrik di rumah saya dan sekarang sdh bisa tambah daya dan pasang baru kwh bisa lewat aplikasi ini smoga pln bisa memberikan yg terbaik buat pemakai listrik nya,"['mudah', 'gampang', 'mendownload', 'aplikasi', 'sy', 'ecek', 'pakai', 'listrik', 'adu', 'klo', 'listrik', 'rumah', 'sdh', 'daya', 'pasang', 'kwh', 'aplikasi', 'smoga', 'pln', 'yg', 'baik', 'pakai', 'listrik', 'nya']"
5,2022-04-25 09:43:53,aplikasi yang sangat membantu dan banyak fiturnya jadi tidak repot lagi kalau ada gangguan listrik tinggal lapor di aplikasi dan responya cepat,"['aplikasi', 'bantu', 'fiturnya', 'repot', 'ganggu', 'listrik', 'tinggal', 'lapor', 'aplikasi', 'responya', 'cepat']"
5,2022-04-25 09:32:24,aplikasi ini sangat membantu bangetapalagi kalo ada gangguan mati lampu ditambah lg sekarang ada market place nyajozzz pln mobile,"['aplikasi', 'bantu', 'bangetapalagi', 'kalo', 'ganggu', 'mati', 'lampu', 'tambah', 'lg', 'market', 'place', 'nyajozzz', 'pln', 'mobile']"
5,2022-04-25 08:53:04,sejak pakai aplikasi ini pelayanan pln jadi semakin baik untuk perbaikan aplikasinya disempurnakan lagi karena masih sering error terimakasih sukses selalu untuk pln,"['pakai', 'aplikasi', 'layan', 'pln', 'baik', 'aplikasi', 'sempurna', 'error', 'terimakasih', 'sukses', 'pln']"
5,2022-04-25 08:48:24,aplikasi yg sangat membantu mudah penggunaannya cukup lewat aplikasi ini kita sdh bisa bertransaksi dan melaporkan kejadian gangguan tidak perlu ke kantor pln dan bisa monitor lewat aplikasi pln mobile,"['aplikasi', 'yg', 'bantu', 'mudah', 'guna', 'aplikasi', 'sdh', 'transaksi', 'lapor', 'jadi', 'ganggu', 'kantor', 'pln', 'monitor', 'aplikasi', 'pln', 'mobile']"
5,2022-04-25 08:38:15,aplikasi ini sangat membantu sekali sekarang g perlu lagy buang pulsa untuk laporan gangguan g perlu lagy dateng ke kantor pln kalo mau proses pasang kwh tambah daya semua jadi simple dan mudah pake aplikasi ini terimakasih pln,"['aplikasi', 'bantu', 'g', 'lagy', 'buang', 'pulsa', 'lapor', 'ganggu', 'g', 'lagy', 'dateng', 'kantor', 'pln', 'kalo', 'proses', 'pasang', 'kwh', 'daya', 'simple', 'mudah', 'pake', 'aplikasi', 'terimakasih', 'pln']"
5,2022-04-25 08:35:35,pelaporan gangguan dan permohonan tambah daya jadi mudah dengan aplikasi pln mobile informasi gangguan di sekitar lokasi kita juga ditampilkan aplikasi yang membantu,"['lapor', 'ganggu', 'mohon', 'daya', 'mudah', 'aplikasi', 'pln', 'mobile', 'informasi', 'ganggu', 'lokasi', 'tampil', 'aplikasi', 'bantu']"
5,2022-04-25 08:02:01,langsung saya kasih bintang  karna dengan adaya aplikasi ini apapun langsung jd mudah  nyesel yang gak instal aplikasi ini karna sngat membantu sekali,"['langsung', 'kasih', 'bintang', 'karna', 'adaya', 'aplikasi', 'apa', 'langsung', 'jd', 'mudah', 'nyesel', 'gak', 'instal', 'aplikasi', 'karna', 'sngat', 'bantu']"
5,2022-04-25 07:35:53,aplikasi simple tetapi jangan sering update alhamdulillah versi terbarunya setelah update hari ini senin  april  estimasi tagihan sudah mampu langsung terbaca setelah swascan meter terimakasih team programer pln mobile,"['aplikasi', 'simple', 'update', 'alhamdulillah', 'versi', 'baru', 'update', 'senin', 'april', 'estimasi', 'tagih', 'langsung', 'baca', 'swascan', 'meter', 'terimakasih', 'team', 'programer', 'pln', 'mobile']"
5,2022-04-25 03:18:31,aplikasi ini sangat membantu memudahkan laporan notifikasi gangguan dan info pemadaman mantqp terimakasih pln mobile,"['aplikasi', 'bantu', 'mudah', 'lapor', 'notifikasi', 'ganggu', 'info', 'madam', 'mantqp', 'terimakasih', 'pln', 'mobile']"
5,2022-04-25 03:13:26,saya kira harga jual token listriknya lebih murah dibandingkan dengan harga di aplikasi dompet digital ternyata lebih mahal seharusnya pln memberi harga yang lebih murah karna menjualnya lewat aplikasi sendiri padahal kalo menjulnya lebih murah itu bisa menjadi salah satu daya tarik masyarakat untuk membeli token lewat aplikasi ini dan otomatis banyak masyarakat yang menginstal aplikasi ini,"['harga', 'jual', 'token', 'listrik', 'murah', 'banding', 'harga', 'aplikasi', 'dompet', 'digital', 'mahal', 'pln', 'harga', 'murah', 'karna', 'jual', 'aplikasi', 'kalo', 'menjulnya', 'murah', 'salah', 'daya', 'tarik', 'masyarakat', 'beli', 'token', 'aplikasi', 'otomatis', 'masyarakat', 'menginstal', 'aplikasi']"
5,2022-04-24 22:50:06,aplikasi yang sangat bermanfaat banyak fitur yang dihadirkan didalam aplikasi untuk mempermudah pelanggan pln dalam mendapatkan informasi terkait layanan dari pln misalnya fitur penyambungan baruubah dayamigrasi catat meter mandiri pembayaran tagihan rekeningtoken dan lainya ataupun pengaduankeluhan yang responenya sangat cepat terimakasih karena telah menghadirkan aplikasi pln mobile pln keren,"['aplikasi', 'manfaat', 'fitur', 'hadir', 'dalam', 'aplikasi', 'mudah', 'langgan', 'pln', 'informasi', 'kait', 'layan', 'pln', 'fitur', 'sambung', 'baruubah', 'dayamigrasi', 'catat', 'meter', 'mandiri', 'bayar', 'tagih', 'rekeningtoken', 'lai', 'pengaduankeluhan', 'responenya', 'cepat', 'terimakasih', 'hadir', 'aplikasi', 'pln', 'mobile', 'pln', 'keren']"
5,2022-04-24 22:49:13,dengan ada nya aplikasi ini kami sangat merasa dimudahkan untuk melaporkan ke pln bila terjadi gangguan listrik atau padam di daerah rumah kami dan dengan aplikasi ini kami juga dapat melakukan pembelian token listrik bayar tagihanmelakukan pendaftaran calon pemasangan meter baruserta mendapat notif bila terjadi pemadaman listrik dari pln dan masih banyak lagi berita terbaru dan bonus yg diberikan dari pln,"['nya', 'aplikasi', 'mudah', 'lapor', 'pln', 'ganggu', 'listrik', 'padam', 'daerah', 'rumah', 'aplikasi', 'beli', 'token', 'listrik', 'bayar', 'tagihanmelakukan', 'daftar', 'calon', 'pasang', 'meter', 'baruserta', 'notif', 'madam', 'listrik', 'pln', 'berita', 'baru', 'bonus', 'yg', 'pln']"
5,2022-04-24 21:41:27,aplikasi pln mobile sangat membantu mempermudah kami sebagai pelanggan pln dgn kebutuhan akan pelayanan pengaduan gangguan beli token listrik bayar listrik tambah daya pasang baru photo angka stan meter dll semuanya sangat makin mudah tidak perlu butuh waktu dan tenaga lagi ke kantor pln pln mobil ok,"['aplikasi', 'pln', 'mobile', 'bantu', 'mudah', 'langgan', 'pln', 'dgn', 'butuh', 'layan', 'adu', 'ganggu', 'beli', 'token', 'listrik', 'bayar', 'listrik', 'daya', 'pasang', 'photo', 'angka', 'stan', 'meter', 'dll', 'mudah', 'butuh', 'tenaga', 'kantor', 'pln', 'pln', 'mobil', 'ok']"
5,2022-04-24 21:33:30,semenjak memakai pln mobile masalah listrik semua semakin mudah tidak perlu repotrepot ke kantor pln lagi buat laporan gangguan pasang baru dan masih banyak lagi layanannya sayangnya cuman sampai bintang  kalo ada bintang  udah aku kasih semuanya ke pln mobile tuh  bintang nya,"['semenjak', 'pakai', 'pln', 'mobile', 'listrik', 'mudah', 'repotrepot', 'kantor', 'pln', 'lapor', 'ganggu', 'pasang', 'layan', 'sayang', 'cuman', 'bintang', 'kalo', 'bintang', 'udah', 'kasih', 'pln', 'mobile', 'tuh', 'bintang', 'nya']"
5,2022-04-24 20:24:21,sangat membantu sekali dan lebih mudah untuk berkomunikasi dengan pln tanpa ribet terimakasih,"['bantu', 'mudah', 'komunikasi', 'pln', 'ribet', 'terimakasih']"
5,2022-04-24 19:45:01,sangat memusakan terimakasih saya ucapkan kepada pt pln atas aplikasi pln mobile berkat aplikasi ini semua urusan kami menjadi lebih mudah pln jaya selalu untuk menerangi nusantara,"['pusa', 'terimakasih', 'ucap', 'pt', 'pln', 'aplikasi', 'pln', 'mobile', 'berkat', 'aplikasi', 'urus', 'mudah', 'pln', 'jaya', 'rang', 'nusantara']"
1,2022-04-24 19:31:00,sudah lama komplain masalah listrik dirumah tapi masih belum ada penangan yang tepat malahan disuruh nunggu seminggu seminggu mulu sampai akhirnya udah mau bln masalahnya padahal dari tahun lalu,"['komplain', 'listrik', 'rumah', 'nang', 'suruh', 'nunggu', 'minggu', 'minggu', 'mulu', 'udah', 'bln']"
5,2022-04-24 16:37:29,aplikasi yang sangat membantu tidak sia sia saya download aplikasi pln mobile ini aplikasi yang sangat berguna sekali apa bila kita melakukan transaksi pembayaran dan pembelian token bisa juga buat keluhan dan laporan gangguan pokoknya aplikasi yg sangat istimewa kok luuur,"['aplikasi', 'bantu', 'sia', 'sia', 'download', 'aplikasi', 'pln', 'mobile', 'aplikasi', 'guna', 'transaksi', 'bayar', 'beli', 'token', 'keluh', 'lapor', 'ganggu', 'pokok', 'aplikasi', 'yg', 'istimewa', 'luuur']"
1,2022-04-24 15:52:17,ada gangguan pemadamanpadahal belum nyala tetapi di aplikasinya sudah selesai ditanganimana jam gangguan dan selesai ditangani hanya selisih  menit penipuan harus real lah sesuai keadaanpayah bilangin sama petugasnya,"['ganggu', 'pemadamanpadahal', 'nyala', 'aplikasi', 'selesai', 'ditanganimana', 'jam', 'ganggu', 'selesai', 'tangan', 'selisih', 'menit', 'tipu', 'real', 'sesuai', 'keadaanpayah', 'bilangin', 'tugas']"
4,2022-04-24 13:32:27,bagus juga dan berguna bisa melakukan tambah daya melalui hp dan dengan harga  rb dan terlebih dahulu belanja minimal  rb di market place pln mobile saat promo sampai  mei  siapa cepat dia dapat yang jauh mendekat yg dekat merapat harga dibantiang,"['bagus', 'guna', 'daya', 'hp', 'harga', 'rb', 'belanja', 'minimal', 'rb', 'market', 'place', 'pln', 'mobile', 'promo', 'mei', 'cepat', 'dekat', 'yg', 'rapat', 'harga', 'dibantiang']"
5,2022-04-24 13:24:34,mohon dinotifikasinya bisa dihapus kepenuhan dari apilikasi dan pesan yang masuk jangan satu pesan tapi bisa  atau  bahkan lebih dalam sekali kirim  sukses selalu pln,"['mohon', 'notifikasi', 'hapus', 'penuh', 'apilikasi', 'pesan', 'masuk', 'pesan', 'kirim', 'sukses', 'pln']"
5,2022-04-24 13:21:19,terimakasih pt pln dengan aplilasi pln mobile sangat membantu sekali ditambah lagi fiturfitur pelayanan pelanggan yang mudah pengoperasiannya dan lengkap ada sedikit saran dari saya dikarenakan pada aplikasi ini sudah dilakukan mapping idpelanggan  nomor telepon mohon sekiranya jika ada pemadaman akibat gangguan  pemeliharaan jaringan scr berkala agar pelanggan diinfokan  adanya notifikasi pengguna aplikasi pln mobile tanpa hrs melaporkan adanya gangguan demikian  bravo pln,"['terimakasih', 'pt', 'pln', 'aplilasi', 'pln', 'mobile', 'bantu', 'tambah', 'fiturfitur', 'layan', 'langgan', 'mudah', 'operasi', 'lengkap', 'saran', 'aplikasi', 'mapping', 'idpelanggan', 'nomor', 'telepon', 'mohon', 'madam', 'akibat', 'ganggu', 'pelihara', 'jaring', 'scr', 'kala', 'langgan', 'info', 'notifikasi', 'guna', 'aplikasi', 'pln', 'mobile', 'hrs', 'lapor', 'ganggu', 'bravo', 'pln']"
5,2022-04-24 12:15:42,untuk aplikasi bagus cukup membantu tapi untuk listrik di daerah saya desa sukajaya sumedang selatan sering sekali terjadi pemadaman sehingga sangat mengganggu aktifitas mohon pln bisa segera memperbaikinya,"['aplikasi', 'bagus', 'bantu', 'listrik', 'daerah', 'desa', 'sukajaya', 'sumedang', 'selatan', 'madam', 'ganggu', 'aktifitas', 'mohon', 'pln', 'baik']"
5,2022-04-24 10:17:56,sangat baik fitur tidak ribet dan segala macam yang diinginkan tentang listrik dapat dilakukan melalui aplikasi pln mobile,"['fitur', 'ribet', 'listrik', 'aplikasi', 'pln', 'mobile']"
5,2022-04-24 10:09:29,pelayanan pln  sangat bagus setiap ada kendala selalu direspon dengan cepat dikasi solusi dengan baiksopanramah dan jelas terima kasih atas bantuannya,"['layan', 'pln', 'bagus', 'kendala', 'direspon', 'cepat', 'kasi', 'solusi', 'baiksopanramah', 'terima', 'kasih', 'bantu']"
1,2022-04-24 09:37:05,aplikasi belum maksimal foto yang di take dengan yang teruploud melalui aplikasi ini sangat berbeda kualitas buruk yang menyebabkan pelaporannya tidak terverivikasi dan pemberitahuannya hanya ke petugas pln tidak ke pelanggan kejadian realbulan lalu saya laporkan pada tanggal  melalui aplikasi ini dan petugas pln baru melakukan verivikasi ulang pada tanggal  yang artinya lewat dari  hari dan laporan terakhirnyalah yang masuk dan terverivikasi sehingga pemakaian menjadi lebih h,"['aplikasi', 'maksimal', 'foto', 'take', 'teruploud', 'aplikasi', 'beda', 'kualitas', 'buruk', 'sebab', 'lapor', 'terverivikasi', 'pemberitahuannya', 'tugas', 'pln', 'langgan', 'jadi', 'realbulan', 'lapor', 'tanggal', 'aplikasi', 'tugas', 'pln', 'verivikasi', 'ulang', 'tanggal', 'lapor', 'akhir', 'masuk', 'terverivikasi', 'pakai', 'h']"
5,2022-04-24 09:13:31,terima kasih pt pln atas kemudahan yg diberikan melalui apk ini semoga semakin berkembang dan meningkat namun tetap satabil dan untuk pelayananya cukup bagus respon pun lumayan cepat,"['terima', 'kasih', 'pt', 'pln', 'mudah', 'yg', 'apk', 'moga', 'kembang', 'tingkat', 'satabil', 'pelayananya', 'bagus', 'respon', 'lumayan', 'cepat']"
5,2022-04-23 21:11:35,aplikasinya sangat membantu sekaliketika ada gangguan langsung ajukan pengaduan dan langsung cepat ditangani,"['aplikasi', 'bantu', 'sekaliketika', 'ganggu', 'langsung', 'aju', 'adu', 'langsung', 'cepat', 'tangan']"
5,2022-04-23 19:30:47,tolong ditambahkan pengajuan ubah lokasi meteran balik nama pengaduan lain yg sering terjadi seperti kendala kabel utama di rumah yg paralel dgn tetangga membantu aplikasi ini ditambahkab lg ya opsi pengaduan,"['tolong', 'aju', 'ubah', 'lokasi', 'meter', 'nama', 'adu', 'yg', 'kendala', 'kabel', 'utama', 'rumah', 'yg', 'paralel', 'dgn', 'tetangga', 'bantu', 'aplikasi', 'ditambahkab', 'lg', 'ya', 'opsi', 'adu']"
1,2022-04-23 19:24:56,saya kecewa dengan aplikasi iniada unsur penipuanpromo tambah daya dengan persyaratan belanja minimal  ribu di markeplec pln mobile tapi voucher tambah dayanya tidak keluarkemana kita harus melapor,"['kecewa', 'aplikasi', 'iniada', 'unsur', 'penipuanpromo', 'daya', 'syarat', 'belanja', 'minimal', 'ribu', 'markeplec', 'pln', 'mobile', 'voucher', 'daya', 'keluarkemana', 'lapor']"
5,2022-04-23 19:13:55,aplikasi nya sangat membantu dan mempermudah pengecekan tagihan bulanan dan untuk catat meter secara mandiri sangat memuaskan,"['aplikasi', 'nya', 'bantu', 'mudah', 'kece', 'tagih', 'bulan', 'catat', 'meter', 'mandiri', 'muas']"
5,2022-04-23 18:56:26,aplikasi ini sangat bagus sangat membantu kalau meteren bermasalh petugasnya ramah dan cepat di hubungi kalau kita pengaduan,"['aplikasi', 'bagus', 'bantu', 'meteren', 'bermasalh', 'tugas', 'ramah', 'cepat', 'hubung', 'adu']"
5,2022-04-23 18:49:06,terimakasih atas aplikasi nya yang bagusmudah digunakan dan responnya cepat sewaktu digukan khususnya dalam hal pengaduan gangguannya,"['terimakasih', 'aplikasi', 'nya', 'bagusmudah', 'responnya', 'cepat', 'digukan', 'adu', 'ganggu']"
5,2022-04-23 18:46:09,aplikasi nya mantap sangat membantu saya dalam pendaftaran pemasangan baru listrik dan bisa membantu menyelesaikan masalah dlm pengaduan sayaterimakasih jaya selalu pln mobile,"['aplikasi', 'nya', 'mantap', 'bantu', 'daftar', 'pasang', 'listrik', 'bantu', 'selesai', 'dlm', 'adu', 'sayaterimakasih', 'jaya', 'pln', 'mobile']"
1,2022-04-23 14:52:43,pertama kali download aplikasinya mah pas melakukan pengaduan fast respon smpe ditelp sma petugas plnnya sekarang setelah diupdate melakukan pengaduan boro fast respon status pengaduannya aja malah g jelas listrik udh nyala beberapa hari statusnya masih ngga rubah,"['kali', 'download', 'aplikasi', 'mah', 'pas', 'adu', 'fast', 'respon', 'smpe', 'ditelp', 'sma', 'tugas', 'plnnya', 'diupdate', 'adu', 'boro', 'fast', 'respon', 'status', 'adu', 'aja', 'g', 'listrik', 'udh', 'nyala', 'status', 'ngga', 'rubah']"
1,2022-04-23 13:31:29,segi tampilan aplikasi cukup user friendly namun saya mau bilang untuk pengaduan wilayah sawangan depok via whatsapp sangat tidak membantu customer dalam menyelesaikan masalahnya,"['segi', 'tampil', 'aplikasi', 'user', 'friendly', 'bilang', 'adu', 'wilayah', 'sawangan', 'depok', 'via', 'whatsapp', 'bantu', 'customer', 'selesai']"
1,2022-04-23 11:55:15,pelayanan internet iconnet gak responsif wilayah sudah tercover tapi tidak ada pilihan untuk melanjutkan berlangganan dan sudah mengirimkan data ke pusat bantuan untuk registrasi tapi tidak di tanggapi semoga pelayanan di perbaiki kembali secara responsif,"['layan', 'internet', 'iconnet', 'gak', 'responsif', 'wilayah', 'tercover', 'pilih', 'lanjut', 'langgan', 'kirim', 'data', 'pusat', 'bantu', 'registrasi', 'tanggap', 'moga', 'layan', 'baik', 'responsif']"
2,2022-04-23 11:01:42,nomor virtual accountnya gonta ganti padahal kalo diteliti kayaknya sama aja so gabisa disimpen di mbanking dan tiap beli harus nyatet dulu dengan nomor kode yg sama tolong belajar dari tokped atau olshop lain supaya sat set sat set bayar dari mbankingnya,"['nomor', 'virtual', 'accountnya', 'gonta', 'ganti', 'kalo', 'teliti', 'kayak', 'aja', 'so', 'gabisa', 'disimpen', 'mbanking', 'beli', 'nyatet', 'nomor', 'kode', 'yg', 'tolong', 'ajar', 'tokped', 'olshop', 'sat', 'set', 'sat', 'set', 'bayar', 'mbankingnya']"
1,2022-04-23 07:11:13,klo memberi notifikasi info pemadaman mhn  jam sebelumnya dan diperjelas penyebabnya kasian kami yg kerja dg tidak memiliki backup daya,"['klo', 'notifikasi', 'info', 'madam', 'mhn', 'jam', 'jelas', 'sebab', 'kasi', 'yg', 'kerja', 'dg', 'milik', 'backup', 'daya']"
2,2022-04-23 05:04:06,dapat notifikasi voucher pas di cek pada profil voucher saya tidak muncul kemudian ada terus tulisan kesalahan sistem dan jaringan semoga ke depan aplikasi ini tidak seperti ini terus,"['notifikasi', 'voucher', 'pas', 'cek', 'profil', 'voucher', 'muncul', 'tulis', 'salah', 'sistem', 'jaring', 'moga', 'aplikasi']"
5,2022-04-23 01:29:32,bagus banyak manfaatnya lebih gampang melihat pemakaian pulsa saya dan untuk simulasi harga pemasangan baru atau tambah daya lebih gampang untuk perkiraan bajet nya,"['bagus', 'manfaat', 'gampang', 'pakai', 'pulsa', 'simulasi', 'harga', 'pasang', 'daya', 'gampang', 'kira', 'bajet', 'nya']"
5,2022-04-22 23:05:06,luar biasa penanganan petugas pln  jam dalam menangani gangguanlewat pln mobile gangguan cepat terselesaikanterima ksih terutama petugas petugas lapangan yang selalu siap siagasukses selalu saya kasih bintang terbaik bravojaga keselamatan dan tetap selalu solid bersama team,"['tangan', 'tugas', 'pln', 'jam', 'tangan', 'gangguanlewat', 'pln', 'mobile', 'ganggu', 'cepat', 'terselesaikanterima', 'ksih', 'tugas', 'tugas', 'lapang', 'siagasukses', 'kasih', 'bintang', 'baik', 'bravojaga', 'selamat', 'solid', 'team']"
5,2022-04-22 23:02:59,trims plnsetiap tgl  sy akan terus catat stand metersoalnyadari pihak pln tidak ada yg dateng buat cek meteransetiap bulannyatau tau tagihan besarmelonjak tinggi padahal pemakaian sdh dikurangin terutama malam hariaplikasi ini sangat membantu sekalitrims,"['trims', 'plnsetiap', 'tgl', 'sy', 'catat', 'stand', 'metersoalnyadari', 'pln', 'yg', 'dateng', 'cek', 'meteransetiap', 'bulannyatau', 'tau', 'tagih', 'besarmelonjak', 'pakai', 'sdh', 'rangin', 'malam', 'hariaplikasi', 'bantu', 'sekalitrims']"
5,2022-04-22 21:59:52,pengaduan masalah listrik lewat aplikasi cepat d prosespetugas langsung datang dan bisa kita pantau prosesnya d aplikasi terima kasih banyak atas bantuannya,"['adu', 'listrik', 'aplikasi', 'cepat', 'd', 'prosespetugas', 'langsung', 'pantau', 'proses', 'd', 'aplikasi', 'terima', 'kasih', 'bantu']"
5,2022-04-22 21:44:13,thx u team pln respon dan penanganan pengaduan via pln mobile meningkat jauh dari sebelumnya dari bintang  skrg langsung kasih bintang   terus pertahankan dan tingkatkan,"['thx', 'u', 'team', 'pln', 'respon', 'tangan', 'adu', 'via', 'pln', 'mobile', 'tingkat', 'bintang', 'skrg', 'langsung', 'kasih', 'bintang', 'tahan', 'tingkat']"
